n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
8,1,71.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1206,neu,"171062|1|17|62|2|20|2|2|4|1|1|6|4|1|1|0|0|0|0|0|0|0|0|0|1|1|3|0|0|1|4|2|2|0|2|0|shame|1|1|1710626|a girl in our class was nicknamed \fatsy\"". later"
12,1,96.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.5,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1207,neu,171064|1|17|64|2|19|2|2|6|1|1|1|1|4|3|0|1|1|2|1|1|0|0|1|1|2|1|1|1|0|4|1|2|3|2|1|joy|4|3|1710641|my boyfriend suffered form ill health for some months
6,1,45.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1208,neu,171064|1|17|64|2|19|2|2|6|1|1|2|1|2|4|3|1|1|0|0|0|0|0|0|3|3|3|3|0|0|3|0|1|0|0|1|fear|2|4|1710642|when going out in the weekend i have to bike 5 kilometers through á lonely and dark polders
13,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1209,neu,171064|1|17|64|2|19|2|2|6|1|1|3|1|2|3|3|0|0|2|0|0|0|1|2|2|1|3|3|2|2|3|2|2|2|0|0|anger|2|3|1710643|i made an appointment with a friend to drink coffee togehter. á however
5,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1210,neu,171064|1|17|64|2|19|2|2|6|1|1|7|1|2|2|2|0|0|1|1|0|0|0|0|2|3|3|0|2|1|2|2|1|2|3|0|guilt|2|2|1710647|i call my mother at least once a week. however last week i á completely forgot. this morning she called me
6,1,73.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1211,neu,171065|1|17|65|2|22|2|2|5|1|1|3|2|1|3|2|0|0|1|1|0|0|1|0|2|1|3|2|3|2|5|2|2|1|0|0|anger|1|3|1710653|when
15,2,80.8,-0.247,0.3759,0.6667,0.4939,0.2,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.5423,0.0,0.0,0,1,1,0,0,0,0,0,is_1212,neu,171065|1|17|65|2|22|2|2|5|1|1|6|4|1|3|0|0|2|0|1|0|0|0|0|3|1|2|0|0|4|3|2|2|2|1|0|shame|1|3|1710656|once by coincidence i clutched a stranger (in a rather intimate á way)
18,3,100,-0.1818,0.3955,0.75,0.2727,0.0,0.3333,,NA,,,0.0,0.6667,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,is_1213,neu,171065|1|17|65|2|22|2|2|5|1|1|7|3|1|2|2|0|0|0|1|0|0|0|0|3|1|2|0|0|1|2|3|2|2|0|0|guilt|1|2|1710657|i once torn the inner tube of a bike
6,1,100,0.5423,0.6127,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6124,0.1667,0.9999,0,0,0,0,1,0,0,0,is_1214,neu,171066|1|17|66|1|22|2|1|7|6|1|1|4|4|4|3|1|1|1|0|1|0|0|0|2|3|1|1|0|2|4|1|3|3|0|1|joy|4|4|1710661|when i found out that the girl
8,1,100,0.0,0.7,0.5,0.0,0.0,0.5185,,NA,,,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1215,neu,171066|1|17|66|1|22|2|1|7|6|1|2|4|2|4|1|1|1|0|0|0|0|1|0|0|2|3|3|3|2|1|3|2|1|0|1|fear|2|4|1710662|when my mother threatened me with thrushing me of the stairs
28,3,52.3,-0.1405,0.4079,0.8,0.2107,0.0,0.3333,,NA,,,0.0833,0.4286,0.0,anxious,0,0,0,0,0,0.6486,0.0,0.0,0,1,1,0,0,0,0,0,is_1216,neu,171066|1|17|66|1|22|2|1|7|6|1|7|3|4|4|0|0|0|1|1|0|1|0|0|2|1|3|2|1|1|1|0|1|1|0|1|guilt|4|4|1710667|once after falling in love
5,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1217,neu,171072|1|17|72|2|18|1|1|8|1|1|2|1|1|2|2|0|1|0|1|0|0|0|0|3|3|3|2|2|1|3|1|2|0|0|0|fear|1|2|1710722|when i went up the stairs in a high
9,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1218,neu,171072|1|17|72|2|18|1|1|8|1|1|4|1|4|2|1|0|0|1|1|0|0|0|0|2|1|3|3|2|2|1|1|1|2|0|0|sadness|4|2|1710724|i had a good relationship with two friends. once without reason
8,1,82.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1219,neu,171072|1|17|72|2|18|1|1|8|1|1|5|2|1|2|1|0|0|1|1|0|0|0|0|1|0|3|2|3|2|4|3|2|1|0|0|disgust|1|2|1710725|when i see that some people remain cold and egoistic with regard á to close friends
9,1,84.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1220,neu,171072|1|17|72|2|18|1|1|8|1|1|6|2|2|2|1|0|1|1|1|0|0|0|0|3|2|3|2|1|1|3|2|1|2|1|0|shame|2|2|1710726|when i state things with great positiveness and try to convince á others
23,3,77.7,0.0,0.7,0.6667,0.0,0.3333,0.3333,,NA,,,0.0,0.2609,0.0,anxious,0,0,0,0,0,0.0,-0.087,0.0,0,0,0,0,0,0,0,0,is_1221,neu,171072|1|17|72|2|18|1|1|8|1|1|7|1|3|3|0|0|2|1|0|0|0|0|0|2|0|3|2|2|1|2|2|1|1|3|0|guilt|3|3|1710727|a certain friend evokes positive feelings
17,1,90.1,0.0,0.7,0.3333,0.0,0.0,0.3333,,NA,,,0.0833,0.1765,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1222,neu,171073|1|17|73|2|19|2|2|6|6|1|1|1|3|3|0|0|1|1|1|1|0|0|0|1|1|1|1|1|2|4|1|3|3|0|0|joy|3|3|1710731|a few days ago
9,1,100,-0.4588,0.3124,0.0,0.0,0.0,0.0,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,is_1223,neu,171073|1|17|73|2|19|2|2|6|6|1|2|4|4|2|0|1|0|1|1|0|1|0|0|1|2|3|0|2|0|3|0|2|3|0|2|fear|4|2|1710732|my grandmother several times has been struck by cerebral á hemorrhages. until now she recovered well each time
18,3,87.9,-0.1953,0.6414,0.75,0.5859,0.0,0.3333,,NA,,,0.0,0.5,0.0,anxious,0,0,0,0,0,-0.5859,-0.0526,-0.9998,1,0,0,0,0,0,0,0,is_1224,neu,171073|1|17|73|2|19|2|2|6|6|1|3|1|1|4|1|0|0|1|0|0|0|1|0|2|1|3|2|3|2|5|0|2|2|1|0|anger|1|4|1710733|i had made an appointment with three friends. we had to go out á together. when i arrived at the place
10,1,86.7,0.0,0.7,0.5,0.0,0.0,0.0,,NA,,,0.0,0.6,0.0,anxious,0,0,0,0,0,0.0,-0.1,0.0,0,0,0,0,0,0,0,0,is_1225,neu,171073|1|17|73|2|19|2|2|6|6|1|4|2|4|4|2|2|1|3|1|0|1|0|1|2|2|3|1|2|2|3|1|1|1|0|3|sadness|4|4|1710734|i finished the relationship with my boyfriend
15,3,94.6,-0.2041,0.3088,0.5,0.3062,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,1,0,1,0,0,-0.5719,0.0,0.0,0,0,0,0,0,1,0,0,is_1226,neu,171073|1|17|73|2|19|2|2|6|6|1|5|1|3|2|4|1|2|3|1|0|1|1|2|1|2|3|1|3|2|1|3|3|1|0|2|disgust|3|2|1710735|a few days after i had finished the relationship with my á boyfriend
10,2,83.3,0.064,0.7192,0.5,0.128,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1227,neu,171073|1|17|73|2|19|2|2|6|6|1|7|1|1|2|0|0|0|0|0|0|0|0|0|1|3|2|3|1|1|5|1|1|2|1|0|guilt|1|2|1710737|i know that a certain person feels very lonely
5,1,83.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0258,0.0,0.0,0,0,0,0,0,0,0,0,is_1228,neu,191001|1|19|1|1|21|2|2|6|1|3|1|3|4|3|0|0|0|1|0|1|0|0|0|2|2|1|1|1|0|1|1|2|3|0|0|joy|4|3|1910011|a close relative of mine underwent a difficult operation
16,1,90.1,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.1875,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1229,neu,191001|1|19|1|1|21|2|2|6|1|3|3|2|1|2|1|0|0|1|0|0|0|0|1|2|1|3|3|3|2|3|0|3|1|0|0|anger|1|2|1910013|a class-mate urged me to carry out a particular protest along á with him
47,3,93.7,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0638,0.0,anxious,0,0,0,0,0,0.0258,0.0,0.0,0,0,0,0,0,0,0,0,is_1230,neu,191005|1|19|5|1|19|2|1|4|1|3|3|4|2|3|1|0|0|2|0|0|0|1|0|1|1|3|0|1|3|1|1|1|0|3|0|anger|2|3|1910053|we hitch hiked our way back from a town rather drunk.  we were á dropped in another town which was unknown to us.  i needed to á urinate
18,1,99.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4404,0.0556,0.9998,0,0,0,0,0,0,0,0,is_1231,neu,191005|1|19|5|1|19|2|1|4|1|3|4|3|4|3|0|0|0|0|0|0|0|0|0|2|2|3|3|0|1|4|0|1|0|0|0|sadness|4|3|1910054|i was to meet a girl in a discotheque.  she was very pretty and i á was very happy.  but she did not turn up.  thank god
13,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1232,neu,191005|1|19|5|1|19|2|1|4|1|3|5|3|3|3|0|0|0|0|0|0|0|1|0|1|2|3|0|1|2|5|0|3|1|0|0|disgust|3|3|1910055|i had a class-mate who was rather stupid.  i did not like him á but i respected him.  when he tried to talk to someone
21,2,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1233,neu,191005|1|19|5|1|19|2|1|4|1|3|7|3|3|3|0|0|0|0|1|0|0|0|0|1|1|3|0|1|2|1|0|0|1|0|0|guilt|3|3|1910057|i went to a pub with a group of friends (not very close) and á i was with one girl most of the time
5,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.6,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1234,neu,191010|1|19|10|2|21|2|2|5|1|3|1|1|3|4|0|0|0|1|1|1|0|0|1|1|3|1|1|1|2|5|1|0|3|3|0|joy|3|4|1910101|when i saw my 16 year old sister at home after having waited for á her all night
8,1,82.4,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1235,neu,191010|1|19|10|2|21|2|2|5|1|3|3|1|1|2|2|0|0|2|0|0|0|0|1|1|1|3|3|2|2|4|1|3|1|1|0|anger|1|2|1910103|i had an argument with my mother because i criticized the rules á she imposes at home
13,1,96.0,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.2308,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1236,neu,191011|1|19|11|1|20|8|2|4|1|5|6|3|1|3|2|1|2|2|0|1|0|0|1|3|3|3|2|2|1|2|0|1|2|2|1|shame|1|3|1910116|on new year's eve
12,1,46.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.5,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1237,neu,191012|1|19|12|1|21|8|2|9|1|5|3|2|1|2|1|0|0|3|0|0|0|0|0|3|1|3|2|2|0|4|2|2|2|1|0|anger|1|2|1910123|during a trivial (friendly) discussion
12,1,96.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1238,neu,191012|1|19|12|1|21|8|2|9|1|5|6|1|1|1|0|0|2|1|0|0|0|0|0|2|2|3|1|1|1|5|1|2|3|1|0|shame|1|1|1910126|the last time i had to phone the registry
4,1,12.4,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1239,neu,191012|1|19|12|1|21|8|2|9|1|5|7|1|2|2|0|0|0|1|0|0|0|0|0|3|1|3|2|3|3|4|2|0|2|1|0|guilt|2|2|1910127|during an argument with my brother
7,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1240,neu,191013|1|19|13|1|22|2|2|7|4|5|2|3|1|2|0|1|0|0|0|0|0|0|0|1|2|3|2|2|4|5|2|2|2|3|1|fear|1|2|1910132|in a rather important exam
7,1,78.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1241,neu,191013|1|19|13|1|22|2|2|7|4|5|3|4|3|4|2|1|0|2|0|0|1|0|0|1|2|3|2|3|2|1|3|1|1|3|2|anger|3|4|1910133|when my father addressed me directly and maliciously
12,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1242,neu,191013|1|19|13|1|22|2|2|7|4|5|7|4|4|2|0|0|0|1|0|1|0|0|0|3|2|3|2|2|1|5|2|1|2|0|0|guilt|4|2|1910137|when i was with a girl who seemed to love me
21,1,64.7,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0258,0.0,0.0,0,0,0,0,0,0,0,0,is_1243,neu,191015|1|19|15|1|20|2|2|7|1|5|3|2|1|3|3|1|2|2|0|0|0|0|1|1|1|3|2|3|2|3|1|2|1|3|1|anger|1|3|1910153|during an argument between friends
8,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.375,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1244,neu,191015|1|19|15|1|20|2|2|7|1|5|7|3|4|1|0|0|0|0|0|0|0|0|0|2|3|0|2|1|1|2|1|2|1|0|0|guilt|4|1|1910157|i was with a girl one night and then did not call her again
7,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1245,neu,191016|1|19|16|2|21|2|1|9|1|5|2|4|3|1|4|1|1|3|0|0|0|0|1|1|1|3|2|0|4|1|0|0|2|1|1|fear|3|1|1910162|on a trip to santander we wanted to stop at a curve because a á friend was sick
11,1,88.0,0.0,0.7,0.5,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1246,neu,191017|1|19|17|2|20|2|2|4|1|5|1|1|4|4|0|0|0|2|0|1|0|0|0|1|3|1|1|1|1|4|1|3|3|3|0|joy|4|4|1910171|when i pass exams
16,1,53.1,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1247,neu,191017|1|19|17|2|20|2|2|4|1|5|3|2|3|3|2|0|2|1|0|0|0|0|0|1|1|3|1|1|2|5|1|0|1|3|0|anger|3|3|1910173|during a family discussion on my future and my prospects as a á student
9,1,75.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1248,neu,191017|1|19|17|2|20|2|2|4|1|5|5|3|1|1|0|1|0|1|0|0|0|0|0|2|1|3|2|2|2|4|0|0|1|1|1|disgust|1|1|1910175|some people whom i do not like at all
7,1,78.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.8571,0.0,anxious,0,0,0,0,0,-0.4404,-0.125,0.0,0,0,0,0,0,0,0,0,is_1249,neu,191017|1|19|17|2|20|2|2|4|1|5|6|2|4|3|0|0|2|1|0|1|0|0|0|2|1|0|3|0|2|3|2|2|0|2|0|shame|4|3|1910176|for example
4,1,54.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1250,neu,191018|1|19|18|2|19|2|1|5|1|5|4|4|4|4|1|1|1|1|0|0|0|0|1|2|3|3|0|0|4|5|0|3|0|1|1|sadness|4|4|1910184|a class-mate died after being two months in coma
13,1,70.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1251,neu,191020|1|19|20|2|20|2|2|4|1|5|3|1|1|2|0|0|0|0|0|0|0|0|0|1|1|3|2|3|3|5|3|1|1|3|0|anger|1|2|1910203|when a professor of this faculty laughed at
6,1,87.9,-0.4588,0.5624,0.5,0.0,0.0,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.5719,-0.1667,-0.9999,0,1,0,0,0,0,0,0,is_1252,neu,191023|1|19|23|1|23|2|2|4|1|9|2|4|3|2|1|1|0|0|0|0|0|0|0|2|1|3|3|1|4|3|0|1|2|0|1|fear|3|2|1910232|when i had to walk over three kms through a field which had wild bulls
10,1,78.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1253,neu,191023|1|19|23|1|23|2|2|4|1|9|3|3|3|2|1|0|0|0|1|0|0|0|1|2|1|3|2|3|3|4|0|1|1|0|0|anger|3|2|1910233|when i saw a man hitting a child of 2 years without any consideration
12,1,96.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1254,neu,191023|1|19|23|1|23|2|2|4|1|9|7|1|3|3|1|1|0|0|0|0|0|1|0|3|1|3|2|1|3|1|0|3|0|1|1|guilt|3|3|1910237|when i saw a program on ethiopia on t.v
20,1,93.5,-0.5859,0.5242,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.3,0.0,anxious,0,0,0,0,0,-0.5859,-0.05,-0.9998,1,0,0,0,0,0,0,0,is_1255,neu,191024|1|19|24|1|22|2|2|6|7|9|3|4|4|4|0|0|0|1|0|0|0|0|1|1|2|3|3|2|2|1|1|2|2|3|0|anger|4|4|1910243|when i was young
21,2,99.5,0.0,0.7,0.8,0.0,0.1667,0.3333,,NA,,,0.0,0.2857,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1256,neu,191026|1|19|26|2|20|2|2|4|1|9|5|4|4|4|3|1|0|1|1|0|0|0|0|3|1|3|3|3|0|1|0|1|1|0|1|disgust|4|4|1910265|one day i was going through the street door of my house
8,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.375,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1257,neu,191028|1|19|28|2|20|2|2|8|1|9|5|2|4|4|0|1|0|1|1|0|0|0|0|1|1|3|0|0|4|2|0|0|0|1|1|disgust|4|4|1910285|when after a storm in the country
11,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1258,neu,191029|1|19|29|2|18|2|1|4|1|9|2|3|3|3|3|0|0|1|0|0|0|0|0|1|1|3|3|2|3|1|2|0|0|0|0|fear|3|3|1910292|when i was walking down the street
15,1,95.7,-0.0772,0.6768,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1259,neu,191029|1|19|29|2|18|2|1|4|1|9|3|2|4|3|2|0|0|1|0|0|0|1|0|1|1|3|3|3|2|4|2|0|2|3|0|anger|4|3|1910293|when they threw my holder down on the floor
8,1,100,-0.3612,0.5916,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,is_1260,neu,191030|1|19|30|2|24|2|1|8|1|9|7|3|4|3|3|1|0|1|0|0|1|0|0|2|2|3|3|2|1|2|1|1|2|0|2|guilt|4|3|1910307|i could have passed the last exam of the public competition
8,1,93.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1261,neu,191031|1|19|31|1|21|8|2|4|1|6|3|1|3|3|1|0|0|0|0|0|0|0|0|1|1|3|2|3|2|5|3|2|1|0|0|anger|3|3|1910313|i learned that a class-mate had given a list
7,1,100,0.128,0.7384,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,is_1262,neu,191031|1|19|31|1|21|8|2|4|1|6|4|2|1|1|0|0|0|0|0|0|0|0|0|2|2|3|3|2|2|3|1|2|2|0|0|sadness|1|1|1910314|i phoned two friends and was not able to arrange a meeting with á either of them
9,2,98.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.3333,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1263,neu,191031|1|19|31|1|21|8|2|4|1|6|6|2|1|2|0|1|0|1|0|1|0|0|0|2|1|2|2|0|2|4|0|2|2|1|1|shame|1|2|1910316|i had to meet a girlfriend to go out for a drink and she arrived á with her aunt
7,1,30.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1264,neu,191031|1|19|31|1|21|8|2|4|1|6|7|3|4|3|0|1|0|1|0|0|0|0|0|2|1|0|3|0|0|2|0|3|0|1|1|guilt|4|3|1910317|one night
6,1,73.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1265,neu,191032|1|19|32|1|23|8|2|8|1|6|2|4|1|0|2|0|1|1|0|0|0|0|0|2|2|1|0|0|0|2|0|2|0|1|0|fear|1|0|1910322|when i am alone at night after having read horror stories
17,2,100,0.0,0.7,0.8,0.0,0.0,0.3333,,NA,,,0.0,0.1765,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1266,neu,191034|1|19|34|1|21|2|2|5|1|6|1|4|4|4|0|0|1|1|0|1|0|0|0|1|1|1|1|1|1|4|1|3|2|2|0|joy|4|4|1910341|i thought that i was going to fail a subject and so i began to á study for the final exam
4,1,75.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1267,neu,191034|1|19|34|1|21|2|2|5|1|6|2|4|2|4|1|0|0|0|1|0|0|0|0|1|2|1|1|1|1|3|1|3|2|0|0|fear|2|4|1910342|i was in sierra nevada
12,1,88.9,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1268,neu,191034|1|19|34|1|21|2|2|5|1|6|3|4|4|4|1|0|0|0|0|0|0|1|1|1|2|3|3|2|3|1|0|2|3|0|0|anger|4|4|1910343|i was living in a flat where things did not go very well for me.  á finally
15,1,84.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1269,neu,191034|1|19|34|1|21|2|2|5|1|6|4|1|4|4|1|0|0|0|0|0|0|0|0|2|2|3|3|1|1|2|2|2|1|3|0|sadness|4|4|1910344|when i read the diary of the girl with whom i was living
18,2,89.6,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.3333,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1270,neu,191034|1|19|34|1|21|2|2|5|1|6|6|4|3|1|0|1|0|1|0|0|0|0|0|3|2|2|1|1|4|4|1|2|2|0|1|shame|3|1|1910346|the first time that i caressed a girl
16,2,100,-0.1774,0.6468,0.3333,0.3549,0.0,0.3333,,NA,,,0.0,0.1875,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,is_1271,neu,191034|1|19|34|1|21|2|2|5|1|6|7|3|4|4|0|1|0|0|1|0|0|0|0|1|3|3|3|1|1|1|2|2|1|0|1|guilt|4|4|1910347|i was going around with a girl without loving her.  not only did á i go around with her
8,1,82.4,-0.4588,0.5624,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.75,0.0,anxious,0,0,0,0,0,-0.5423,-0.125,0.0,0,0,1,0,0,0,0,0,is_1272,neu,191035|1|19|35|1|19|2|2|8|1|6|2|1|1|2|3|1|0|0|1|0|0|0|0|0|1|3|2|1|4|5|1|1|0|0|1|fear|1|2|1910352|i was walking in the countryside alone when i came across two á dogs who began barking at me.  i did not know whether they were á tied up or loose
