n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
21,2,87.4,0.1806,0.7542,-0.5,0.3612,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6249,0.0455,0.9998,0,0,0,1,0,0,0,0,te_train_07537,pos,none
15,1,73.2,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07538,neg,none
21,2,59.2,0.0,0.7,0.0,0.0,0.0667,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07539,neu,none
15,1,84.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07540,neu,none
8,1,82.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07541,neu,none
13,1,63.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.1667,0.0,-0.0,anxious,0,0,0,0,0,0.5859,0.0,0.9999,0,0,0,0,0,0,0,0,te_train_07542,neg,none
22,2,84.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07543,pos,none
18,2,75.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.1667,0.0,anxious,0,0,0,0,0,0.3412,-0.04,0.0,0,0,0,0,0,0,0,0,te_train_07544,neg,none
21,2,67.3,0.125,0.7375,0.0,0.25,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,te_train_07545,neu,none
14,1,83.9,0.0,0.7,-0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07546,neu,none
18,2,80.2,-0.0594,0.4456,0.5,0.7988,0.125,0.3333,,NA,,,0.0,0.5556,0.0,anxious,0,0,0,0,0,0.3724,0.0,0.0,1,2,1,0,0,0,0,0,te_train_07547,neu,none
15,1,73.2,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07548,pos,none
19,1,98.5,-0.6369,0.2794,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.5263,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,te_train_07549,neg,none
23,1,65.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07550,neu,none
24,2,81.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07551,neu,none
17,1,60.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07552,neu,none
6,1,45.6,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07553,pos,none
12,1,46.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07554,pos,none
9,1,84.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07555,pos,none
7,1,78.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07556,neu,none
13,2,96.1,0.0,0.7,-0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07557,pos,none
22,1,57.6,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07558,pos,none
20,1,76.6,0.0,0.7,-0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.15,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07559,pos,none
27,2,89.7,0.0,0.7,0.0,0.0,0.0833,0.0,,NA,,,0.0833,0.2222,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07560,neu,none
19,3,84.6,0.1204,0.4861,-0.3333,0.3612,0.037,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.7184,0.0952,0.9999,0,0,0,0,0,0,0,1,te_train_07561,pos,none
28,1,75.7,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.5423,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07562,pos,none
22,1,69.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.1364,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07563,neu,none
25,1,69.8,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07564,neu,none
10,1,69.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07565,neu,none
18,2,70.8,0.0,0.7,-0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07566,pos,none
21,4,100,0.0,0.7,0.5,0.0,0.0,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0516,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07567,neg,none
25,4,82.1,0.0,0.7,0.6667,0.0,0.0,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6492,0.0,0.9997,0,0,0,0,0,0,0,0,te_train_07568,pos,none
16,1,63.7,0.128,0.7384,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,te_train_07569,pos,none
15,1,67.5,-0.1779,0.3966,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.3612,0.0,0.0,0,1,0,0,0,0,0,0,te_train_07570,pos,none
19,2,63.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07571,neg,none
10,1,86.7,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07572,neu,none
15,1,56.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07573,neu,none
16,1,69.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07574,neu,none
9,1,75.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07575,neu,none
10,1,100,0.128,0.7384,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,te_train_07576,neu,none
16,2,93.0,0.1806,0.7542,0.2,0.3612,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,te_train_07577,pos,none
19,3,89.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07578,pos,none
24,2,88.9,-0.3276,0.3517,0.6667,0.6553,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.6249,-0.0417,-0.9998,1,0,0,0,0,1,0,0,te_train_07579,neg,none
24,1,73.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.125,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07580,neg,none
24,1,62.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07581,neu,none
22,1,49.9,0.9408,0.7521,0.0,0.0,0.0,0.0,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.9468,0.1364,0.9999,0,0,0,3,1,0,0,0,te_train_07582,pos,none
22,1,73.0,0.5106,0.6236,0.3333,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6808,0.0345,0.9997,0,0,0,0,0,0,0,1,te_train_07583,pos,none
27,1,76.0,-0.128,0.6616,0.75,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07584,pos,none
16,1,63.7,0.0,0.7,0.0,0.0,0.0,0.1282,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0772,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07585,neu,none
11,1,64.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07586,neu,none
21,2,91.4,0.0,0.7,0.0,0.0,0.125,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07587,pos,none
18,1,85.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07588,pos,none
14,1,71.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07589,neu,none
19,1,62.9,0.0,0.7,0.0,0.0,0.0,0.1149,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07590,neu,none
12,1,60.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07591,neu,none
20,1,46.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07592,neu,none
13,1,89.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07593,pos,none
17,1,90.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07594,neu,none
15,1,73.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07595,neu,none
26,1,69.8,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0833,0.2308,0.0,anxious,0,0,0,0,0,0.4019,0.0357,0.0,0,0,0,0,0,0,0,0,te_train_07596,neg,none
20,2,82.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07597,pos,none
23,1,80.5,0.128,0.7384,0.3333,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,te_train_07598,pos,none
15,3,94.6,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07599,neu,none
17,2,78.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07600,neg,none
27,1,60.4,0.4939,0.5982,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6369,0.0357,0.9999,0,0,0,1,0,0,1,0,te_train_07601,pos,none
15,1,73.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07602,pos,none
27,1,66.6,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07603,neu,none
21,1,92.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.2857,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07604,neu,none
20,1,72.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07605,pos,none
18,1,57.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07606,pos,none
22,3,84.0,0.0,0.7,-0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07607,pos,none
16,1,47.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07608,neu,none
28,1,63.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07609,neu,none
15,2,92.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07610,neu,none
21,2,87.4,-0.2165,0.3851,-0.5,0.4329,0.0,0.4409,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.9998,0,0,1,1,0,0,0,0,te_train_07611,neu,none
20,1,89.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07612,neu,none
18,1,52.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07613,neu,none
6,1,73.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07614,neu,none
22,1,49.9,0.0,0.7,0.0,0.0,0.0,0.1042,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07615,neg,none
26,2,96.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.2308,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07616,neu,none
18,1,80.5,0.2023,0.7607,0.0,0.0,0.0,0.119,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.3612,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07617,neg,none
22,2,61.1,0.0,0.7,0.0,0.0,0.0909,0.0,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07618,pos,none
9,1,56.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07619,neu,none
17,1,70.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07620,neu,none
11,1,64.9,0.0,0.7,0.5,0.0,0.0,0.4921,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07621,neu,none
14,1,83.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07622,neu,none
20,2,69.8,0.0,0.7,0.5,0.0,0.1,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07623,pos,none
20,3,64.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07624,neu,none
9,2,100,0.5006,0.6002,-0.3333,0.0835,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.836,0.1667,0.9999,0,0,0,1,1,0,0,0,te_train_07625,pos,none
18,1,61.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.7351,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07626,neu,none
29,1,72.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.1667,0.2069,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07627,neg,none
24,1,83.8,-0.4588,0.3124,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.4404,-0.04,0.0,1,1,0,0,0,1,0,0,te_train_07628,neu,none
17,1,65.2,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07629,pos,none
13,2,96.1,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07630,pos,none
13,1,57.0,0.4588,0.5876,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.5423,0.0,0.9999,0,0,0,1,1,0,0,0,te_train_07631,pos,none
16,1,53.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07632,neu,none
18,1,61.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07633,neu,none
23,3,81.3,0.1808,0.5042,0.0,0.2712,0.0847,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6124,0.04,0.9998,0,0,0,0,1,0,0,0,te_train_07634,pos,none
11,1,88.0,0.0,0.7,-0.3333,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07635,neu,none
14,2,66.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07636,pos,none
25,2,89.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07637,neg,none
14,2,84.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07638,neu,none
15,1,67.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07639,neu,none
16,1,53.1,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07640,neu,none
10,2,66.4,0.0,0.7,0.0,0.0,0.1667,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07641,pos,none
23,4,98.0,-0.2434,0.627,0.0,0.5287,0.0,0.0,0.3612,Tragic (Freytag: falling action dominates),1,0.3245,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,-0.0435,0.0,0,0,2,0,0,0,0,0,te_train_07642,pos,none
22,3,72.5,0.0,0.7,0.0,0.0,0.0476,0.0,,NA,,,0.0,0.4545,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07643,neg,none
20,2,65.6,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07644,pos,none
15,2,75.1,0.297,0.5391,0.0,0.594,0.0,0.0,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.5267,0.0667,0.0,0,0,0,1,0,0,0,1,te_train_07645,pos,none
18,1,85.2,0.0,0.7,0.5,0.0,0.0,0.4524,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07646,neg,none
13,3,85.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07647,neg,none
13,1,83.0,0.4588,0.8376,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.7906,0.0769,0.9999,0,0,0,1,0,0,0,0,te_train_07648,pos,none
20,2,86.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07649,neu,none
19,1,58.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.4404,-0.0526,0.0,0,0,0,0,0,0,0,0,te_train_07650,neu,none
10,1,27.5,0.3612,0.5584,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,te_train_07651,pos,none
15,2,86.4,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07652,pos,none
21,1,64.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07653,neu,none
15,1,95.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07654,neg,none
8,1,82.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07655,pos,none
15,1,67.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07656,pos,none
22,1,73.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07657,neu,none
17,2,48.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07658,neu,none
26,2,89.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.7003,0.0741,0.9999,0,0,0,0,0,0,0,0,te_train_07659,pos,none
24,2,78.3,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0258,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07660,pos,none
18,3,59.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07661,neu,none
24,1,69.7,0.0,0.7,-0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.5423,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07662,pos,none
18,1,42.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07663,neu,none
21,3,62.8,0.0,0.7,0.5,0.0,0.25,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07664,neu,none
11,1,80.3,0.128,0.7384,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,te_train_07665,pos,none
20,1,38.5,0.4588,0.8376,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,te_train_07666,pos,none
